id,Attrition
1969,0.026362399705840273
1970,0.3652658594756565
1971,0.3486667334301471
1972,0.010785788213738
1973,0.015402387801916365
1974,0.2540165492433499
1975,0.14872995371449288
1976,0.17759329241417368
1977,0.040679260666176886
1978,0.011234236803853818
1979,0.10402820615332051
1980,0.027790317860587548
1981,0.08886620128096541
1982,0.008894103007881758
1983,0.24412227211580337
1984,0.08983818829668315
1985,0.01849561463455568
1986,0.05239183561584515
1987,0.010145801053770137
1988,0.008115193040665509
1989,0.2794677554811396
1990,0.01066883865926302
1991,0.06384128739452072
1992,0.027665730300643395
1993,0.06049951177375089
1994,0.007448174994467458
1995,0.12168015955091217
1996,0.043920820331568175
1997,0.05873818615791457
1998,0.008719764087180448
1999,0.025518331905465177
2000,0.2377484963274844
2001,0.08105056408154619
2002,0.07119250380166517
2003,0.5094906040488237
2004,0.09196199968967184
2005,0.009436599102719325
2006,0.04065838681374177
2007,0.037499187439183825
2008,0.03356435180847315
2009,0.015686926638877583
2010,0.23480308979123543
2011,0.15562707488447985
2012,0.009688354793745843
2013,0.0642497889240965
2014,0.1317080958719884
2015,0.02140484912276036
2016,0.052968036822342024
2017,0.17032146031223014
2018,0.013336670808185002
2019,0.05900281295892946
2020,0.07719922439760446
2021,0.005020154630568664
2022,0.008255677934737679
2023,0.17586659907006888
2024,0.08743625389229626
2025,0.10547904858075786
2026,0.01754704409058818
2027,0.16805145826181261
2028,0.0606672429327128
2029,0.0060756382526262215
2030,0.011145779765852154
2031,0.012177746847905442
2032,0.1519955079432948
2033,0.16752631433595977
2034,0.040506268465833384
2035,0.09727335127417534
2036,0.03541211669792837
2037,0.20010153077449225
2038,0.14329208850674677
2039,0.04599496723174334
2040,0.2691371154787159
2041,0.4340243138355453
2042,0.20611943358576815
2043,0.19385411906398733
2044,0.11485521727037064
2045,0.016080476120750066
2046,0.0663677861643678
2047,0.01145488485764625
2048,0.076443490226404
2049,0.14519636290394528
2050,0.037199688010275574
2051,0.014926782200193275
2052,0.030684458856291244
2053,0.034345129876604444
2054,0.10490465049820845
2055,0.0738012500764782
2056,0.4711550734532855
2057,0.13086906709058996
2058,0.0321343543719477
2059,0.12753730153487522
2060,0.008029467089272291
2061,0.15504572925786475
2062,0.4782391191295285
2063,0.15223783219987694
2064,0.010784555887830503
2065,0.35560180101603456
2066,0.009735342486431599
2067,0.23825603602677936
2068,0.19209613862852204
2069,0.2891546579106173
2070,0.10157726920741925
2071,0.054683967758857775
2072,0.06868440170516561
2073,0.05256345053609348
2074,0.1442942945706003
2075,0.013548939783767925
2076,0.1686328731388213
2077,0.4209958935914426
2078,0.03578205296979396
2079,0.13712328250321104
2080,0.2612137471043633
2081,0.05906159376759111
2082,0.015106922552094235
2083,0.047780119395185325
2084,0.050078907018505245
2085,0.041827610321548025
2086,0.10381698815355761
2087,0.21805264162059657
2088,0.5516027038885387
2089,0.04010192852449491
2090,0.00789408769776072
2091,0.07948696889375885
2092,0.060298052691207006
2093,0.12908183464670067
2094,0.03304904848996967
2095,0.2611940395472334
2096,0.07745387292109808
2097,0.00983765131240218
2098,0.010277824096118193
2099,0.0986209445464822
2100,0.21911397160231724
2101,0.14442839862468285
2102,0.33844408431214185
2103,0.01162151628892394
2104,0.033690165641107515
2105,0.05063685460960337
2106,0.00866547391619298
2107,0.12623141429198598
2108,0.04886526378965663
2109,0.025663221244017296
2110,0.013253557511979586
2111,0.02768373079963217
2112,0.13196536937149614
2113,0.41468041005502587
2114,0.38292929715185553
2115,0.14312379250196436
2116,0.017266227252427265
2117,0.007447052120728102
2118,0.08171215553248438
2119,0.0797232208974986
2120,0.11901132582354365
2121,0.06825993744393102
2122,0.10601587400875108
2123,0.009048837727814098
2124,0.038161084728755235
2125,0.08802337075244503
2126,0.5217735425761469
2127,0.005744243311663614
2128,0.45413902286384017
2129,0.007321784308644139
2130,0.5341453348229284
2131,0.008704929294189284
2132,0.009725959468078405
2133,0.1984919771413646
2134,0.10942453010443333
2135,0.09498038150887354
2136,0.17042050246042909
2137,0.022403285995438806
2138,0.15922250785039258
2139,0.10858422149283573
2140,0.0388585521616789
2141,0.13071804361497602
2142,0.31623140958942114
2143,0.008297526997399388
2144,0.1150415262643702
2145,0.013748602873094144
2146,0.2748843210651138
2147,0.11985910292595779
2148,0.009206438702705596
2149,0.18590672188566632
2150,0.27782705428626525
2151,0.020797939168551587
2152,0.008247601592746328
2153,0.07450283685569593
2154,0.00788253598274504
2155,0.10546891265265049
2156,0.09083769893910768
2157,0.02268447770935754
2158,0.014589800820298263
2159,0.026139936766588868
2160,0.025297334991954124
2161,0.3654586910249609
2162,0.05422965742366735
2163,0.20396686829948676
2164,0.1129425863472245
2165,0.1572065940565918
2166,0.1542830700566338
2167,0.011673197444629758
2168,0.6097404434991774
2169,0.07095285134424312
2170,0.020991884496363196
2171,0.022995542234918228
2172,0.08252367609663902
2173,0.01803088300504002
2174,0.005252681679531546
2175,0.011932012797316574
2176,0.02309326853183444
2177,0.06852976044185383
2178,0.3220949938059771
2179,0.009102724198630972
2180,0.3787830901194141
2181,0.05427080056126776
2182,0.039330308230949886
2183,0.021385846358695657
2184,0.051915463923780526
2185,0.19214600736396895
2186,0.14852319552290374
2187,0.014946822892651484
2188,0.07314380233224736
2189,0.15436748854939705
2190,0.038750267149194814
2191,0.045509287881157504
2192,0.12327847986061329
2193,0.1877812226428711
2194,0.045020994174602716
2195,0.019043115897008186
2196,0.07681141214947103
2197,0.02661097166837724
2198,0.03291753762818861
2199,0.2379166588217008
2200,0.013917025468258744
2201,0.06251593767221686
2202,0.387406362022999
2203,0.02955071136155813
2204,0.15441588184570657
2205,0.3068416378797903
2206,0.04110673381195847
2207,0.03426984525202577
2208,0.0711533226761336
2209,0.08143025524312367
2210,0.3251710782558475
2211,0.18637836315681394
2212,0.045583823906135724
2213,0.029258191321508527
2214,0.014008927862820148
2215,0.3282384041866374
2216,0.42533004936632496
2217,0.1761160573831908
2218,0.17299751902002777
2219,0.19966935500023533
2220,0.10740370102193775
2221,0.006394182797119552
2222,0.1494290060898509
2223,0.20363358575898113
2224,0.11328376248338291
2225,0.49682474574109403
2226,0.007178051198496889
2227,0.09523971674852268
2228,0.07321815723773625
2229,0.05443723320156387
2230,0.0274251738463283
2231,0.13510925518269046
2232,0.1944668659330254
2233,0.17208932169116475
2234,0.05438394085857533
2235,0.014264857619452549
2236,0.05255500935743418
2237,0.1665335200470836
2238,0.007009067391974626
2239,0.053458314670499885
2240,0.009266175613622774
2241,0.01692357183418486
2242,0.14466283490708673
2243,0.008468387063521446
2244,0.09712802447103466
2245,0.013608999511130255
2246,0.35628235178624157
2247,0.08290730885108055
2248,0.0729091085791769
2249,0.011389500048385933
2250,0.21290056434704466
2251,0.35129915091771685
2252,0.05715034791237223
2253,0.09265815914168052
2254,0.013202710668969378
2255,0.17159142504724512
2256,0.06743520300022504
2257,0.013959541885710703
2258,0.04798262019868039
2259,0.08946725792092873
2260,0.05806110248636358
2261,0.007308514267146491
2262,0.12045181245745538
2263,0.01854070369095242
2264,0.09843074536032005
2265,0.2539781018043864
2266,0.0069232820630586184
2267,0.025686349069506766
2268,0.2019248294857372
2269,0.007973303273629882
2270,0.11230423383598925
2271,0.5207488326413522
2272,0.5818860404670675
2273,0.07711336857878558
2274,0.02218352088855532
2275,0.0148067382621799
2276,0.032343926823688814
2277,0.5316667351100195
2278,0.2518434941598831
2279,0.009592055278472258
2280,0.16762415003470615
2281,0.26472661667782277
2282,0.33112066369546705
2283,0.4105216650937764
2284,0.024103640534633316
2285,0.1275058108728424
2286,0.00806867173441372
2287,0.011819609344088834
2288,0.0691800610869506
2289,0.023478706478487026
2290,0.3246439659345581
2291,0.04656372506077785
2292,0.06807736819958682
2293,0.006521257191410359
2294,0.44655149066985106
2295,0.020417810281655055
2296,0.23735865733322703
2297,0.029079747488220196
2298,0.013481945147371931
2299,0.2793309580102714
2300,0.08030906199978878
2301,0.08956690946607936
2302,0.2488722046554993
2303,0.03896489952467016
2304,0.34795659362509984
2305,0.032464317492115674
2306,0.042030785211069524
2307,0.054797551013964635
2308,0.1583149093530133
2309,0.009394417593340714
2310,0.14497963447388315
2311,0.04417738240848891
2312,0.13059099899105084
2313,0.055347081894077055
2314,0.06969375294215643
2315,0.015711297867743494
2316,0.015474599793145858
2317,0.05911960256645014
2318,0.07250237780147274
2319,0.18642871396374064
2320,0.3058674868562362
2321,0.068759741143764
2322,0.027037218284780336
2323,0.021546218551549753
2324,0.025079804604671286
2325,0.12123504761603769
2326,0.011533227813993588
2327,0.34641308763039363
2328,0.19667194214381775
2329,0.02465031775485828
2330,0.2701742081251629
2331,0.04035711470753874
2332,0.11273248796414431
2333,0.4045833349816963
2334,0.0697459735639215
2335,0.0075079454836838085
2336,0.34434559470377507
2337,0.07959880817937023
2338,0.10263335101322954
2339,0.021203176595255068
2340,0.20885150727113108
2341,0.11415813533526947
2342,0.025388406816492348
2343,0.17414562503736428
2344,0.007528523602711547
2345,0.0821599274999626
2346,0.20924717035200538
2347,0.008433048400445307
2348,0.12621672602924294
2349,0.10507707024305009
2350,0.006108548577929663
2351,0.009909078299765684
2352,0.23783394983428616
2353,0.07957425937025824
2354,0.3704566205309546
2355,0.07659833327529898
2356,0.011866666275174744
2357,0.009975161565190831
2358,0.014528835007013467
2359,0.06484656020395861
2360,0.03904762306166571
2361,0.03871070164766545
2362,0.008659207901019017
2363,0.01778853806383813
2364,0.013112184794546544
2365,0.11635934022180597
2366,0.0484273807609709
2367,0.10124516631828395
2368,0.5280088616946218
2369,0.07579761903466362
2370,0.13364054970099476
2371,0.018372486084723177
2372,0.1174210013942859
2373,0.04266756125914274
2374,0.07402226287197422
2375,0.17597427641371868
2376,0.032824213913873176
2377,0.1993271287118808
2378,0.044167787481129824
2379,0.05943910719926065
2380,0.0679897084838184
2381,0.16664538200984388
2382,0.06783002082198578
2383,0.015553852973456496
2384,0.11168263191503994
2385,0.020953827810491592
2386,0.007629476616336448
2387,0.12027709454082797
2388,0.010112140917645845
2389,0.02342455523868667
2390,0.05504727106259859
2391,0.029681767145745778
2392,0.016877923346440213
2393,0.20814899384959815
2394,0.03596879826684623
2395,0.04098804863660625
2396,0.09649263345611651
2397,0.3766026202367621
2398,0.037378591332345994
2399,0.11963201177618742
2400,0.046368523453022684
2401,0.08674946219693885
2402,0.027948167294067704
2403,0.18207641634704655
2404,0.2537334809658627
2405,0.0936943386639141
2406,0.25422897637670955
2407,0.010643611566463002
2408,0.08685364172466627
2409,0.47119432955987534
2410,0.18942362558273476
2411,0.030875288937953174
2412,0.1143136747936995
2413,0.09815269523170923
2414,0.09789607940574645
2415,0.10397654240146482
2416,0.02147030092962966
2417,0.05278312042092318
2418,0.09201704583903086
2419,0.08245647293061045
2420,0.07025660980676193
2421,0.10971102834021018
2422,0.08586483748863637
2423,0.2672467301782561
2424,0.021859549680990246
2425,0.6730036128802969
2426,0.028569897803414703
2427,0.039208836712987444
2428,0.023806036194438863
2429,0.0239828746597412
2430,0.15400529295319534
2431,0.06296464420748248
2432,0.0553356279511471
2433,0.13434222072538415
2434,0.010084314952631379
2435,0.08551809595254198
2436,0.470105333472721
2437,0.1593227870448109
2438,0.019726569119418027
2439,0.00888068846758526
2440,0.26104957900720255
2441,0.09047124942907113
2442,0.12010768932425633
2443,0.5077565454738037
2444,0.005924388635719315
2445,0.006545011227225945
2446,0.10544178098026717
2447,0.013009893537603788
2448,0.12634671514995605
2449,0.010391048879653407
2450,0.10807767476962837
2451,0.22674896649160195
2452,0.07670826202480036
2453,0.2209362979688079
2454,0.10481151095125305
2455,0.08565296999788911
2456,0.014881855216752933
2457,0.010327134417857806
2458,0.2010214969409206
2459,0.016074240517833214
2460,0.008261802058356171
2461,0.26766279505581564
2462,0.15756794743852803
2463,0.40488727477383585
2464,0.15862773780661163
2465,0.20667148297487137
2466,0.030996783704053055
2467,0.0716167575179127
2468,0.051548698770120714
2469,0.007075426364030047
2470,0.5070372752284075
2471,0.13085958643784712
2472,0.10925627131663844
2473,0.021631040806307702
2474,0.051142581122668083
2475,0.007163708648207779
2476,0.044605772679692825
2477,0.2095877040426818
2478,0.00903005303958497
2479,0.043611858129723936
2480,0.39779227223124686
2481,0.21352039033674425
2482,0.05901519395095053
2483,0.4216667669918929
2484,0.008078127335356214
2485,0.05996794432619859
2486,0.05345840897338359
2487,0.32523036507804925
2488,0.4663874127913249
2489,0.192794209116392
2490,0.008611045539174196
2491,0.23621722408258228
2492,0.05671971204579126
2493,0.4331514219635319
2494,0.42756212014547035
2495,0.03332519727283021
2496,0.05864540118956135
2497,0.02115195066825352
2498,0.019358228108494992
2499,0.04317967207001015
2500,0.008026447942429234
2501,0.04308059545651748
2502,0.04075553027299474
2503,0.2944331757768873
2504,0.16208097990142092
2505,0.02940659889080729
2506,0.008820348293053622
2507,0.009623158545292484
2508,0.017868527309818534
2509,0.17264225788487148
2510,0.12710008483301707
2511,0.41078312575228526
2512,0.018367179984450154
2513,0.1130564714353087
2514,0.44266776965106924
2515,0.17970728772925906
2516,0.053430097079728255
2517,0.029153901687165435
2518,0.02909242939735632
2519,0.4663090064788281
2520,0.05840466008234277
2521,0.014359800501618327
2522,0.2702351716168863
2523,0.0274411033840355
2524,0.03716293686369025
2525,0.022618864216021398
2526,0.05735740839898935
2527,0.09128423914716069
2528,0.07376182347084863
2529,0.0695809443320598
2530,0.030112658379009626
2531,0.34706489671878776
2532,0.023309059154592617
2533,0.006247269290647611
2534,0.05544504666863364
2535,0.008207385350831438
2536,0.2292828336332193
2537,0.06966213599203631
2538,0.10151444049438314
2539,0.04649983396154311
2540,0.020238103260984585
2541,0.03377809377311604
2542,0.32121003148874167
2543,0.13216830080604586
2544,0.05002573407506171
2545,0.012893638675263967
2546,0.007988796749714316
2547,0.11506522604843067
2548,0.11303036442513036
2549,0.21415822222428846
2550,0.097919197290039
2551,0.15093614542956812
2552,0.00964328385364728
2553,0.031553344945718355
2554,0.08628587498715821
2555,0.010400746702643631
2556,0.5492632177227954
2557,0.21814452961984826
2558,0.015539223899591507
2559,0.017651115952396036
2560,0.3136078137428866
2561,0.19773376091153735
2562,0.19193909028327927
2563,0.07349175559879734
2564,0.08761409694710834
2565,0.08982580893153136
2566,0.05612378306969528
2567,0.11623726519317722
2568,0.13190984294444644
2569,0.03670174977736851
2570,0.016428521923812917
2571,0.32027701794070473
2572,0.0702652782667282
2573,0.12670705371456764
2574,0.0337572416978011
2575,0.09646890457739239
2576,0.08543411934836334
2577,0.40460381361716163
2578,0.043431897059036634
2579,0.11653287968028415
2580,0.10596605662715362
2581,0.28193084939669666
2582,0.43024255681384754
2583,0.007211404500642136
2584,0.046970060132466296
2585,0.4127623256169301
2586,0.07561016432925242
2587,0.21834595801912743
2588,0.045608516421726315
2589,0.0066797542777802185
2590,0.03887392377958592
2591,0.22629767155427002
2592,0.021388841408775703
2593,0.014090302764196897
2594,0.044262491403981724
2595,0.20941622116834305
2596,0.009335408836797638
2597,0.35584281066666285
2598,0.11197146662866454
2599,0.007559200416498295
2600,0.036179967278020544
2601,0.15865559669487359
2602,0.010495888160327205
2603,0.2903038903423341
2604,0.05486488633903658
2605,0.0798254388334182
2606,0.08247326709310054
2607,0.009550328368934945
2608,0.1813193507380388
2609,0.35630518661622057
2610,0.01552878504516197
2611,0.006586123653543956
2612,0.02259486116307991
2613,0.2040290982125119
2614,0.09029115351212202
2615,0.07021302158467534
2616,0.0554665481222639
2617,0.1341912012328125
2618,0.09404020146415468
2619,0.12100829978912261
2620,0.36390926619738173
2621,0.054568617109799704
2622,0.4125425185671682
2623,0.04981097308190172
2624,0.10293375089820817
2625,0.06666846557501027
2626,0.015567374192526894
2627,0.050387153099562085
2628,0.02965825643322119
2629,0.032301075016495324
2630,0.26717790892121496
2631,0.5709860570885434
2632,0.025042693379980403
2633,0.07827866862559814
2634,0.18141552449888115
2635,0.08583088198058723
2636,0.28027474258085777
2637,0.017203275716296276
2638,0.010858086538415645
2639,0.12856575013748614
2640,0.1624399095891819
2641,0.053539398675792334
2642,0.05727722519979826
2643,0.010893718091313703
2644,0.18294346977520606
2645,0.442156545033791
2646,0.06900455373364786
2647,0.05142542222181458
2648,0.03880215087246447
2649,0.10915172272782057
2650,0.19891455129907465
2651,0.15384520828430512
2652,0.04110468847256137
2653,0.2009210665452064
2654,0.1623270546292257
2655,0.4393215383550046
2656,0.171461558941905
2657,0.014983524913383462
2658,0.26067349043252536
2659,0.07709916053199553
2660,0.02137396681701954
2661,0.17377196241918927
2662,0.2633626576456902
2663,0.13855634868495004
2664,0.10648481278689292
2665,0.15915429068581577
2666,0.22577806203602357
2667,0.16502675799449745
2668,0.11499323642527287
2669,0.01093691386132003
2670,0.18731984206822355
2671,0.24103364507165828
2672,0.008549881979122086
2673,0.009385330968072246
2674,0.1280821473894468
2675,0.13522310365293866
2676,0.366147888840095
2677,0.09973124411887944
2678,0.14922920816402274
2679,0.280274278797553
2680,0.1389083338497891
2681,0.12763583709721574
2682,0.03846721697223862
2683,0.038791475079434375
2684,0.2693367451623118
2685,0.0390800051123698
2686,0.30912342271166476
2687,0.1536962203814808
2688,0.2690613977098528
2689,0.1116101531605387
2690,0.03358191170624952
2691,0.04996259330574564
2692,0.036108694163551065
2693,0.04788859154013574
2694,0.18077825910565104
2695,0.3540302047256424
2696,0.21876224138000241
2697,0.011257817721848975
2698,0.010923225721907195
2699,0.0712531866747852
2700,0.008937532475636669
2701,0.009593943376290154
2702,0.009645183725888505
2703,0.0062970855311725
2704,0.11456339222527107
2705,0.011603263415335395
2706,0.10540591633874333
2707,0.021955807567863743
2708,0.04603299483708772
2709,0.026877976372315093
2710,0.06290604773844591
2711,0.3584264080883246
2712,0.05596625612131667
2713,0.11006018977914561
2714,0.03657302586136567
2715,0.06335276212656547
2716,0.041647400467960956
2717,0.043154956963610124
2718,0.0070982552033296625
2719,0.14078795369141306
2720,0.29116104006868565
2721,0.007663679417283069
2722,0.17026203935869028
2723,0.3174984409539742
2724,0.08547741880624049
2725,0.03683992548619227
2726,0.11187149404066278
2727,0.05290177757295232
2728,0.1255304771658148
2729,0.12225480448312961
2730,0.09725271711118888
2731,0.06498556929884752
2732,0.021381826652131744
2733,0.04254056404171177
2734,0.032387499432619093
2735,0.015417324556906666
2736,0.1417779216102777
2737,0.02077896657311525
2738,0.024409821824559707
2739,0.03167028628791139
2740,0.1592144776845881
2741,0.00847524636628627
2742,0.115528423177566
2743,0.34267676603822184
2744,0.09487501540948425
2745,0.643858104973034
2746,0.00838307400997675
2747,0.03859331079286714
2748,0.12322572573091836
2749,0.04766469017947602
2750,0.061323391109647525
2751,0.1392173085622865
2752,0.011684346933210746
2753,0.12469741805709579
2754,0.03009664409252087
2755,0.0689707061087732
2756,0.057922761044008654
2757,0.029391285962912645
2758,0.49909173201737983
2759,0.009453477570905738
2760,0.06144270061850808
2761,0.6284219909678793
2762,0.30068786770958483
2763,0.006869422342151835
2764,0.04598962750247308
2765,0.06558718849507662
2766,0.031200536865555337
2767,0.04737969819034511
2768,0.041607967419504
2769,0.19179015125954968
2770,0.11055127369372614
2771,0.010098069040872069
2772,0.11589166538145786
2773,0.03616279903258495
2774,0.04085799628162571
2775,0.2340183564017461
2776,0.3186592560390579
2777,0.2996800457903615
2778,0.051926100698254395
2779,0.04094171693867245
2780,0.022168974525049928
2781,0.29770515614432425
2782,0.22239761683076295
2783,0.22242207899482716
2784,0.14914539795669304
2785,0.11235852896311609
2786,0.49960009289189583
2787,0.16287650714886664
2788,0.09452320674379841
2789,0.05688210924715163
2790,0.2927825943422407
2791,0.12435760496757237
2792,0.009158608384980416
2793,0.03207970228834311
2794,0.023973428071152717
2795,0.013391523387257484
